COUNT_DATE,STORE_CODE,LSP_CODE,QTY_ON_HAND
23/11/2025,LS01,LSP-0025,94
23/11/2025,LS01,LSP-0026,111
23/11/2025,LS01,LSP-0027,30
23/11/2025,LS01,LSP-0028,34
23/11/2025,LS01,LSP-0029,61
23/11/2025,LS01,LSP-0030,13
23/11/2025,LS01,LSP-0031,85
23/11/2025,LS01,LSP-0032,42
23/11/2025,LS01,LSP-0033,47
23/11/2025,LS01,LSP-0034,37
23/11/2025,LS01,LSP-0035,67
23/11/2025,LS01,LSP-0036,78
23/11/2025,LS01,LSP-0037,11
23/11/2025,LS01,LSP-0038,73
23/11/2025,LS01,LSP-0039,73
23/11/2025,LS01,LSP-0040,88
23/11/2025,LS01,LSP-0041,122
23/11/2025,LS01,LSP-0042,20
23/11/2025,LS01,LSP-0043,77
23/11/2025,LS01,LSP-0044,118
23/11/2025,LS01,LSP-0045,4
23/11/2025,LS01,LSP-0046,68
23/11/2025,LS01,LSP-0047,138
23/11/2025,LS01,LSP-0048,92
23/11/2025,LS01,LSP-0049,78
23/11/2025,LS01,LSP-0050,118
23/11/2025,LS01,LSP-0051,142
23/11/2025,LS01,LSP-0052,70
23/11/2025,LS01,LSP-0053,30
23/11/2025,LS01,LSP-0054,33
23/11/2025,LS01,LSP-0055,62
23/11/2025,LS01,LSP-0056,50
23/11/2025,LS01,LSP-0057,68
23/11/2025,LS01,LSP-0058,82
23/11/2025,LS01,LSP-0059,23
23/11/2025,LS01,LSP-0060,43
23/11/2025,LS02,LSP-0001,43
23/11/2025,LS02,LSP-0002,112
23/11/2025,LS02,LSP-0003,137
23/11/2025,LS02,LSP-0004,75
23/11/2025,LS02,LSP-0005,91
23/11/2025,LS02,LSP-0006,11
23/11/2025,LS02,LSP-0007,115
23/11/2025,LS02,LSP-0008,163
23/11/2025,LS02,LSP-0009,2
23/11/2025,LS02,LSP-0010,73
23/11/2025,LS02,LSP-0011,41
23/11/2025,LS02,LSP-0012,41
23/11/2025,LS02,LSP-0013,34
23/11/2025,LS02,LSP-0014,18
23/11/2025,LS02,LSP-0015,32
23/11/2025,LS02,LSP-0016,21
23/11/2025,LS02,LSP-0017,76
23/11/2025,LS02,LSP-0018,128
23/11/2025,LS02,LSP-0019,4
23/11/2025,LS02,LSP-0020,50
23/11/2025,LS02,LSP-0021,52
23/11/2025,LS02,LSP-0022,52
23/11/2025,LS02,LSP-0023,110
23/11/2025,LS02,LSP-0024,146
23/11/2025,LS02,LSP-0025,69
23/11/2025,LS02,LSP-0026,161
23/11/2025,LS02,LSP-0027,47
23/11/2025,LS02,LSP-0028,119
23/11/2025,LS02,LSP-0029,39
23/11/2025,LS02,LSP-0030,80
23/11/2025,LS02,LSP-0031,139
23/11/2025,LS02,LSP-0032,130
23/11/2025,LS02,LSP-0033,25
23/11/2025,LS02,LSP-0034,58
23/11/2025,LS02,LSP-0035,54
23/11/2025,LS02,LSP-0036,99
23/11/2025,LS02,LSP-0037,147
23/11/2025,LS02,LSP-0038,116
23/11/2025,LS02,LSP-0039,3
23/11/2025,LS02,LSP-0040,58
23/11/2025,LS02,LSP-0041,28
23/11/2025,LS02,LSP-0042,85
23/11/2025,LS02,LSP-0043,55
23/11/2025,LS02,LSP-0044,8
23/11/2025,LS02,LSP-0045,64
23/11/2025,LS02,LSP-0046,43
23/11/2025,LS02,LSP-0047,27
23/11/2025,LS02,LSP-0048,8
23/11/2025,LS02,LSP-0049,3
23/11/2025,LS02,LSP-0050,109
23/11/2025,LS02,LSP-0051,130
23/11/2025,LS02,LSP-0052,83
23/11/2025,LS02,LSP-0053,72
23/11/2025,LS02,LSP-0054,111
23/11/2025,LS02,LSP-0055,144
23/11/2025,LS02,LSP-0056,75
23/11/2025,LS02,LSP-0057,24
23/11/2025,LS02,LSP-0058,91
23/11/2025,LS02,LSP-0059,112
23/11/2025,LS02,LSP-0060,121
23/11/2025,LS03,LSP-0001,65
23/11/2025,LS03,LSP-0002,122
23/11/2025,LS03,LSP-0003,144
23/11/2025,LS03,LSP-0004,77
23/11/2025,LS03,LSP-0005,33
23/11/2025,LS03,LSP-0006,2
23/11/2025,LS03,LSP-0007,93
23/11/2025,LS03,LSP-0008,68
23/11/2025,LS03,LSP-0009,21
23/11/2025,LS03,LSP-0010,26
23/11/2025,LS03,LSP-0011,72
23/11/2025,LS03,LSP-0012,91
23/11/2025,LS03,LSP-0013,107
23/11/2025,LS03,LSP-0014,119
23/11/2025,LS03,LSP-0015,87
23/11/2025,LS03,LSP-0016,105
23/11/2025,LS03,LSP-0017,104
23/11/2025,LS03,LSP-0018,78
23/11/2025,LS03,LSP-0019,113
23/11/2025,LS03,LSP-0020,44
23/11/2025,LS03,LSP-0021,15
23/11/2025,LS03,LSP-0022,12
23/11/2025,LS03,LSP-0023,89
23/11/2025,LS03,LSP-0024,42
23/11/2025,LS03,LSP-0025,86
23/11/2025,LS03,LSP-0026,97
23/11/2025,LS03,LSP-0027,76
23/11/2025,LS03,LSP-0028,22
23/11/2025,LS03,LSP-0029,27
23/11/2025,LS03,LSP-0030,0
23/11/2025,LS03,LSP-0031,9
23/11/2025,LS03,LSP-0032,82
23/11/2025,LS03,LSP-0033,164
23/11/2025,LS03,LSP-0034,68
23/11/2025,LS03,LSP-0035,49
23/11/2025,LS03,LSP-0036,113
23/11/2025,LS03,LSP-0037,68
23/11/2025,LS03,LSP-0038,40
23/11/2025,LS03,LSP-0039,161
23/11/2025,LS03,LSP-0040,126
23/11/2025,LS03,LSP-0041,0
23/11/2025,LS03,LSP-0042,119
23/11/2025,LS03,LSP-0043,46
23/11/2025,LS03,LSP-0044,50
23/11/2025,LS03,LSP-0045,94
23/11/2025,LS03,LSP-0046,52
23/11/2025,LS03,LSP-0047,94
23/11/2025,LS03,LSP-0048,90
23/11/2025,LS03,LSP-0049,47
23/11/2025,LS03,LSP-0050,54
23/11/2025,LS03,LSP-0051,0
23/11/2025,LS03,LSP-0052,149
23/11/2025,LS03,LSP-0053,46
23/11/2025,LS03,LSP-0054,73
23/11/2025,LS03,LSP-0055,61
23/11/2025,LS03,LSP-0056,30
23/11/2025,LS03,LSP-0057,119
23/11/2025,LS03,LSP-0058,7
23/11/2025,LS03,LSP-0059,111
23/11/2025,LS03,LSP-0060,39
23/11/2025,LS04,LSP-0001,24
23/11/2025,LS04,LSP-0002,60
23/11/2025,LS04,LSP-0003,65
23/11/2025,LS04,LSP-0004,106
23/11/2025,LS04,LSP-0005,88
23/11/2025,LS04,LSP-0006,18
23/11/2025,LS04,LSP-0007,31
23/11/2025,LS04,LSP-0008,110
23/11/2025,LS04,LSP-0009,15
23/11/2025,LS04,LSP-0010,22
23/11/2025,LS04,LSP-0011,52
23/11/2025,LS04,LSP-0012,178
23/11/2025,LS04,LSP-0013,43
23/11/2025,LS04,LSP-0014,57
23/11/2025,LS04,LSP-0015,107
23/11/2025,LS04,LSP-0016,41
23/11/2025,LS04,LSP-0017,10
23/11/2025,LS04,LSP-0018,39
23/11/2025,LS04,LSP-0019,85
23/11/2025,LS04,LSP-0020,49
23/11/2025,LS04,LSP-0021,102
23/11/2025,LS04,LSP-0022,98
23/11/2025,LS04,LSP-0023,29
23/11/2025,LS04,LSP-0024,60
23/11/2025,LS04,LSP-0025,97
23/11/2025,LS04,LSP-0026,12
23/11/2025,LS04,LSP-0027,52
23/11/2025,LS04,LSP-0028,56
23/11/2025,LS04,LSP-0029,84
23/11/2025,LS04,LSP-0030,111
23/11/2025,LS04,LSP-0031,34
23/11/2025,LS04,LSP-0032,110
23/11/2025,LS04,LSP-0033,40
23/11/2025,LS04,LSP-0034,58
23/11/2025,LS04,LSP-0035,103
23/11/2025,LS04,LSP-0036,75
23/11/2025,LS04,LSP-0037,47
23/11/2025,LS04,LSP-0038,28
23/11/2025,LS04,LSP-0039,36
23/11/2025,LS04,LSP-0040,52
23/11/2025,LS04,LSP-0041,24
23/11/2025,LS04,LSP-0042,31
23/11/2025,LS04,LSP-0043,40
23/11/2025,LS04,LSP-0044,128
23/11/2025,LS04,LSP-0045,85
23/11/2025,LS04,LSP-0046,53
23/11/2025,LS04,LSP-0047,115
23/11/2025,LS04,LSP-0048,1
23/11/2025,LS04,LSP-0049,40
23/11/2025,LS04,LSP-0050,34
23/11/2025,LS04,LSP-0051,95
23/11/2025,LS04,LSP-0052,57
23/11/2025,LS04,LSP-0053,82
23/11/2025,LS04,LSP-0054,55
23/11/2025,LS04,LSP-0055,70
23/11/2025,LS04,LSP-0056,62
23/11/2025,LS04,LSP-0057,22
23/11/2025,LS04,LSP-0058,27
23/11/2025,LS04,LSP-0059,42
23/11/2025,LS04,LSP-0060,116
30/11/2025,LS01,LSP-0001,60
30/11/2025,LS01,LSP-0002,52
30/11/2025,LS01,LSP-0003,155
30/11/2025,LS01,LSP-0004,13
30/11/2025,LS01,LSP-0005,115
30/11/2025,LS01,LSP-0006,121
30/11/2025,LS01,LSP-0007,46
30/11/2025,LS01,LSP-0008,174
30/11/2025,LS01,LSP-0009,128
30/11/2025,LS01,LSP-0010,0
30/11/2025,LS01,LSP-0011,92
30/11/2025,LS01,LSP-0012,93
30/11/2025,LS01,LSP-0013,89
30/11/2025,LS01,LSP-0014,17
30/11/2025,LS01,LSP-0015,30
30/11/2025,LS01,LSP-0016,7
30/11/2025,LS01,LSP-0017,30
30/11/2025,LS01,LSP-0018,58
30/11/2025,LS01,LSP-0019,0
30/11/2025,LS01,LSP-0020,79
30/11/2025,LS01,LSP-0021,26
30/11/2025,LS01,LSP-0022,69
30/11/2025,LS01,LSP-0023,4
30/11/2025,LS01,LSP-0024,88
30/11/2025,LS01,LSP-0025,84
30/11/2025,LS01,LSP-0026,113
30/11/2025,LS01,LSP-0027,21
30/11/2025,LS01,LSP-0028,28
30/11/2025,LS01,LSP-0029,59
30/11/2025,LS01,LSP-0030,5
30/11/2025,LS01,LSP-0031,76
30/11/2025,LS01,LSP-0032,52
30/11/2025,LS01,LSP-0033,35
30/11/2025,LS01,LSP-0034,32
30/11/2025,LS01,LSP-0035,68
30/11/2025,LS01,LSP-0036,84
30/11/2025,LS01,LSP-0037,9
30/11/2025,LS01,LSP-0038,61
30/11/2025,LS01,LSP-0039,83
30/11/2025,LS01,LSP-0040,86
30/11/2025,LS01,LSP-0041,134
30/11/2025,LS01,LSP-0042,29
30/11/2025,LS01,LSP-0043,66
30/11/2025,LS01,LSP-0044,125
30/11/2025,LS01,LSP-0045,1
30/11/2025,LS01,LSP-0046,57
30/11/2025,LS01,LSP-0047,128
30/11/2025,LS01,LSP-0048,102
30/11/2025,LS01,LSP-0049,79
30/11/2025,LS01,LSP-0050,127
30/11/2025,LS01,LSP-0051,139
30/11/2025,LS01,LSP-0052,58
30/11/2025,LS01,LSP-0053,35
30/11/2025,LS01,LSP-0054,39
30/11/2025,LS01,LSP-0055,58
30/11/2025,LS01,LSP-0056,39
30/11/2025,LS01,LSP-0057,69
30/11/2025,LS01,LSP-0058,76
30/11/2025,LS01,LSP-0059,29
30/11/2025,LS01,LSP-0060,40
30/11/2025,LS02,LSP-0001,33
30/11/2025,LS02,LSP-0002,107
30/11/2025,LS02,LSP-0003,144
30/11/2025,LS02,LSP-0004,78
30/11/2025,LS02,LSP-0005,83
30/11/2025,LS02,LSP-0006,18
30/11/2025,LS02,LSP-0007,111
30/11/2025,LS02,LSP-0008,153
30/11/2025,LS02,LSP-0009,0
30/11/2025,LS02,LSP-0010,70
30/11/2025,LS02,LSP-0011,31
30/11/2025,LS02,LSP-0012,46
30/11/2025,LS02,LSP-0013,24
30/11/2025,LS02,LSP-0014,17
30/11/2025,LS02,LSP-0015,39
30/11/2025,LS02,LSP-0016,20
30/11/2025,LS02,LSP-0017,84
30/11/2025,LS02,LSP-0018,135
30/11/2025,LS02,LSP-0019,2
30/11/2025,LS02,LSP-0020,44
30/11/2025,LS02,LSP-0021,58
30/11/2025,LS02,LSP-0022,62
30/11/2025,LS02,LSP-0023,98
30/11/2025,LS02,LSP-0024,153
30/11/2025,LS02,LSP-0025,64
30/11/2025,LS02,LSP-0026,153
30/11/2025,LS02,LSP-0027,48
30/11/2025,LS02,LSP-0028,124
30/11/2025,LS02,LSP-0029,44
30/11/2025,LS02,LSP-0030,91
30/11/2025,LS02,LSP-0031,135
30/11/2025,LS02,LSP-0032,122
30/11/2025,LS02,LSP-0033,20
30/11/2025,LS02,LSP-0034,46
30/11/2025,LS02,LSP-0035,65
30/11/2025,LS02,LSP-0036,99
30/11/2025,LS02,LSP-0037,145
30/11/2025,LS02,LSP-0038,121
30/11/2025,LS02,LSP-0039,0
30/11/2025,LS02,LSP-0040,60
30/11/2025,LS02,LSP-0041,18
30/11/2025,LS02,LSP-0042,83
30/11/2025,LS02,LSP-0043,56
30/11/2025,LS02,LSP-0044,15
30/11/2025,LS02,LSP-0045,66
30/11/2025,LS02,LSP-0046,53
30/11/2025,LS02,LSP-0047,20
30/11/2025,LS02,LSP-0048,6
30/11/2025,LS02,LSP-0049,12
30/11/2025,LS02,LSP-0050,116
30/11/2025,LS02,LSP-0051,136
30/11/2025,LS02,LSP-0052,87
30/11/2025,LS02,LSP-0053,84
30/11/2025,LS02,LSP-0054,112
30/11/2025,LS02,LSP-0055,155
30/11/2025,LS02,LSP-0056,80
30/11/2025,LS02,LSP-0057,30
30/11/2025,LS02,LSP-0058,88
30/11/2025,LS02,LSP-0059,119
30/11/2025,LS02,LSP-0060,109
30/11/2025,LS03,LSP-0001,63
30/11/2025,LS03,LSP-0002,121
30/11/2025,LS03,LSP-0003,134
30/11/2025,LS03,LSP-0004,82
30/11/2025,LS03,LSP-0005,40
30/11/2025,LS03,LSP-0006,13
30/11/2025,LS03,LSP-0007,92
30/11/2025,LS03,LSP-0008,56
30/11/2025,LS03,LSP-0009,11
30/11/2025,LS03,LSP-0010,36
30/11/2025,LS03,LSP-0011,78
30/11/2025,LS03,LSP-0012,89
30/11/2025,LS03,LSP-0013,117
30/11/2025,LS03,LSP-0014,116
30/11/2025,LS03,LSP-0015,95
30/11/2025,LS03,LSP-0016,93
30/11/2025,LS03,LSP-0017,116
30/11/2025,LS03,LSP-0018,75
30/11/2025,LS03,LSP-0019,104
30/11/2025,LS03,LSP-0020,48
30/11/2025,LS03,LSP-0021,11
30/11/2025,LS03,LSP-0022,2
30/11/2025,LS03,LSP-0023,90
30/11/2025,LS03,LSP-0024,36
30/11/2025,LS03,LSP-0025,87
30/11/2025,LS03,LSP-0026,88
30/11/2025,LS03,LSP-0027,86
30/11/2025,LS03,LSP-0028,25
30/11/2025,LS03,LSP-0029,23
30/11/2025,LS03,LSP-0030,0
30/11/2025,LS03,LSP-0031,0
30/11/2025,LS03,LSP-0032,85
30/11/2025,LS03,LSP-0033,171
30/11/2025,LS03,LSP-0034,79
30/11/2025,LS03,LSP-0035,41
30/11/2025,LS03,LSP-0036,122
30/11/2025,LS03,LSP-0037,59
30/11/2025,LS03,LSP-0038,41
30/11/2025,LS03,LSP-0039,149
30/11/2025,LS03,LSP-0040,124
30/11/2025,LS03,LSP-0041,5
30/11/2025,LS03,LSP-0042,118
30/11/2025,LS03,LSP-0043,47
30/11/2025,LS03,LSP-0044,41
30/11/2025,LS03,LSP-0045,91
30/11/2025,LS03,LSP-0046,49
30/11/2025,LS03,LSP-0047,92
30/11/2025,LS03,LSP-0048,90
30/11/2025,LS03,LSP-0049,58
30/11/2025,LS03,LSP-0050,50
30/11/2025,LS03,LSP-0051,0
30/11/2025,LS03,LSP-0052,141
30/11/2025,LS03,LSP-0053,57
30/11/2025,LS03,LSP-0054,65
30/11/2025,LS03,LSP-0055,53
30/11/2025,LS03,LSP-0056,18
30/11/2025,LS03,LSP-0057,107
30/11/2025,LS03,LSP-0058,0
30/11/2025,LS03,LSP-0059,110
30/11/2025,LS03,LSP-0060,41
30/11/2025,LS04,LSP-0001,14
30/11/2025,LS04,LSP-0002,52
30/11/2025,LS04,LSP-0003,65
30/11/2025,LS04,LSP-0004,101
30/11/2025,LS04,LSP-0005,96
30/11/2025,LS04,LSP-0006,6
30/11/2025,LS04,LSP-0007,19
30/11/2025,LS04,LSP-0008,122
30/11/2025,LS04,LSP-0009,11
30/11/2025,LS04,LSP-0010,16
30/11/2025,LS04,LSP-0011,51
30/11/2025,LS04,LSP-0012,168
30/11/2025,LS04,LSP-0013,55
30/11/2025,LS04,LSP-0014,68
30/11/2025,LS04,LSP-0015,119
30/11/2025,LS04,LSP-0016,43
30/11/2025,LS04,LSP-0017,17
30/11/2025,LS04,LSP-0018,30
30/11/2025,LS04,LSP-0019,74
30/11/2025,LS04,LSP-0020,54
30/11/2025,LS04,LSP-0021,98
30/11/2025,LS04,LSP-0022,89
30/11/2025,LS04,LSP-0023,17
30/11/2025,LS04,LSP-0024,51
30/11/2025,LS04,LSP-0025,85
30/11/2025,LS04,LSP-0026,11
30/11/2025,LS04,LSP-0027,45
30/11/2025,LS04,LSP-0028,45
30/11/2025,LS04,LSP-0029,92
30/11/2025,LS04,LSP-0030,101
30/11/2025,LS04,LSP-0031,44
30/11/2025,LS04,LSP-0032,111
30/11/2025,LS04,LSP-0033,36
30/11/2025,LS04,LSP-0034,60
30/11/2025,LS04,LSP-0035,104
30/11/2025,LS04,LSP-0036,65
30/11/2025,LS04,LSP-0037,55
30/11/2025,LS04,LSP-0038,30
30/11/2025,LS04,LSP-0039,31
30/11/2025,LS04,LSP-0040,42
30/11/2025,LS04,LSP-0041,18
30/11/2025,LS04,LSP-0042,27
30/11/2025,LS04,LSP-0043,30
30/11/2025,LS04,LSP-0044,123
30/11/2025,LS04,LSP-0045,93
30/11/2025,LS04,LSP-0046,51
30/11/2025,LS04,LSP-0047,118
30/11/2025,LS04,LSP-0048,6
30/11/2025,LS04,LSP-0049,49
30/11/2025,LS04,LSP-0050,27
30/11/2025,LS04,LSP-0051,101
30/11/2025,LS04,LSP-0052,46
30/11/2025,LS04,LSP-0053,88
30/11/2025,LS04,LSP-0054,65
30/11/2025,LS04,LSP-0055,68
30/11/2025,LS04,LSP-0056,67
30/11/2025,LS04,LSP-0057,23
30/11/2025,LS04,LSP-0058,28
30/11/2025,LS04,LSP-0059,45
30/11/2025,LS04,LSP-0060,116
07/12/2025,LS01,LSP-0001,70
07/12/2025,LS01,LSP-0002,47
07/12/2025,LS01,LSP-0003,148
07/12/2025,LS01,LSP-0004,18
07/12/2025,LS01,LSP-0005,112
07/12/2025,LS01,LSP-0006,121
07/12/2025,LS01,LSP-0007,49
07/12/2025,LS01,LSP-0008,183
07/12/2025,LS01,LSP-0009,118
07/12/2025,LS01,LSP-0010,0
07/12/2025,LS01,LSP-0011,83
07/12/2025,LS01,LSP-0012,97
07/12/2025,LS01,LSP-0013,88
07/12/2025,LS01,LSP-0014,18
07/12/2025,LS01,LSP-0015,22
07/12/2025,LS01,LSP-0016,0
07/12/2025,LS01,LSP-0017,33
07/12/2025,LS01,LSP-0018,69
07/12/2025,LS01,LSP-0019,1
07/12/2025,LS01,LSP-0020,80
07/12/2025,LS01,LSP-0021,27
07/12/2025,LS01,LSP-0022,81
07/12/2025,LS01,LSP-0023,0
07/12/2025,LS01,LSP-0024,86
07/12/2025,LS01,LSP-0025,96
07/12/2025,LS01,LSP-0026,114
07/12/2025,LS01,LSP-0027,10
07/12/2025,LS01,LSP-0028,33
07/12/2025,LS01,LSP-0029,68
07/12/2025,LS01,LSP-0030,0
07/12/2025,LS01,LSP-0031,87
07/12/2025,LS01,LSP-0032,64
07/12/2025,LS01,LSP-0033,46
07/12/2025,LS01,LSP-0034,29
07/12/2025,LS01,LSP-0035,66
07/12/2025,LS01,LSP-0036,86
07/12/2025,LS01,LSP-0037,15
07/12/2025,LS01,LSP-0038,64
07/12/2025,LS01,LSP-0039,86
07/12/2025,LS01,LSP-0040,98
07/12/2025,LS01,LSP-0041,134
07/12/2025,LS01,LSP-0042,26
07/12/2025,LS01,LSP-0043,78
07/12/2025,LS01,LSP-0044,116
07/12/2025,LS01,LSP-0045,0
07/12/2025,LS01,LSP-0046,56
07/12/2025,LS01,LSP-0047,121
07/12/2025,LS01,LSP-0048,92
07/12/2025,LS01,LSP-0049,88
07/12/2025,LS01,LSP-0050,126
07/12/2025,LS01,LSP-0051,143
07/12/2025,LS01,LSP-0052,60
07/12/2025,LS01,LSP-0053,30
07/12/2025,LS01,LSP-0054,43
07/12/2025,LS01,LSP-0055,62
07/12/2025,LS01,LSP-0056,37
07/12/2025,LS01,LSP-0057,65
07/12/2025,LS01,LSP-0058,86
07/12/2025,LS01,LSP-0059,22
07/12/2025,LS01,LSP-0060,48
07/12/2025,LS02,LSP-0001,34
07/12/2025,LS02,LSP-0002,117
07/12/2025,LS02,LSP-0003,144
07/12/2025,LS02,LSP-0004,78
07/12/2025,LS02,LSP-0005,79
07/12/2025,LS02,LSP-0006,30
07/12/2025,LS02,LSP-0007,100
07/12/2025,LS02,LSP-0008,152
07/12/2025,LS02,LSP-0009,9
07/12/2025,LS02,LSP-0010,77
07/12/2025,LS02,LSP-0011,43
07/12/2025,LS02,LSP-0012,53
07/12/2025,LS02,LSP-0013,23
07/12/2025,LS02,LSP-0014,13
07/12/2025,LS02,LSP-0015,34
07/12/2025,LS02,LSP-0016,21
07/12/2025,LS02,LSP-0017,89
07/12/2025,LS02,LSP-0018,133
07/12/2025,LS02,LSP-0019,0
07/12/2025,LS02,LSP-0020,39
07/12/2025,LS02,LSP-0021,63
07/12/2025,LS02,LSP-0022,73
07/12/2025,LS02,LSP-0023,92
07/12/2025,LS02,LSP-0024,149
07/12/2025,LS02,LSP-0025,73
07/12/2025,LS02,LSP-0026,153
07/12/2025,LS02,LSP-0027,43
07/12/2025,LS02,LSP-0028,127
07/12/2025,LS02,LSP-0029,37
07/12/2025,LS02,LSP-0030,81
07/12/2025,LS02,LSP-0031,123
07/12/2025,LS02,LSP-0032,131
07/12/2025,LS02,LSP-0033,12
07/12/2025,LS02,LSP-0034,55
07/12/2025,LS02,LSP-0035,76
07/12/2025,LS02,LSP-0036,109
07/12/2025,LS02,LSP-0037,156
07/12/2025,LS02,LSP-0038,132
07/12/2025,LS02,LSP-0039,0
07/12/2025,LS02,LSP-0040,62
07/12/2025,LS02,LSP-0041,27
07/12/2025,LS02,LSP-0042,72
07/12/2025,LS02,LSP-0043,60
07/12/2025,LS02,LSP-0044,25
07/12/2025,LS02,LSP-0045,63
07/12/2025,LS02,LSP-0046,54
07/12/2025,LS02,LSP-0047,13
07/12/2025,LS02,LSP-0048,5
07/12/2025,LS02,LSP-0049,20
07/12/2025,LS02,LSP-0050,114
07/12/2025,LS02,LSP-0051,130
07/12/2025,LS02,LSP-0052,95
07/12/2025,LS02,LSP-0053,72
07/12/2025,LS02,LSP-0054,119
07/12/2025,LS02,LSP-0055,155
07/12/2025,LS02,LSP-0056,82
07/12/2025,LS02,LSP-0057,38
07/12/2025,LS02,LSP-0058,94
07/12/2025,LS02,LSP-0059,108
07/12/2025,LS02,LSP-0060,110
07/12/2025,LS03,LSP-0001,55
07/12/2025,LS03,LSP-0002,112
07/12/2025,LS03,LSP-0003,144
07/12/2025,LS03,LSP-0004,80
07/12/2025,LS03,LSP-0005,51
07/12/2025,LS03,LSP-0006,5
07/12/2025,LS03,LSP-0007,102
07/12/2025,LS03,LSP-0008,49
07/12/2025,LS03,LSP-0009,21
07/12/2025,LS03,LSP-0010,47
07/12/2025,LS03,LSP-0011,82
07/12/2025,LS03,LSP-0012,84
07/12/2025,LS03,LSP-0013,105
07/12/2025,LS03,LSP-0014,128
07/12/2025,LS03,LSP-0015,84
07/12/2025,LS03,LSP-0016,102
07/12/2025,LS03,LSP-0017,111
07/12/2025,LS03,LSP-0018,65
07/12/2025,LS03,LSP-0019,112
07/12/2025,LS03,LSP-0020,44
07/12/2025,LS03,LSP-0021,21
07/12/2025,LS03,LSP-0022,0
07/12/2025,LS03,LSP-0023,78
07/12/2025,LS03,LSP-0024,43
07/12/2025,LS03,LSP-0025,89
07/12/2025,LS03,LSP-0026,98
07/12/2025,LS03,LSP-0027,96
07/12/2025,LS03,LSP-0028,14
07/12/2025,LS03,LSP-0029,25
07/12/2025,LS03,LSP-0030,0
07/12/2025,LS03,LSP-0031,1
07/12/2025,LS03,LSP-0032,90
07/12/2025,LS03,LSP-0033,163
07/12/2025,LS03,LSP-0034,89
07/12/2025,LS03,LSP-0035,43
07/12/2025,LS03,LSP-0036,112
07/12/2025,LS03,LSP-0037,56
07/12/2025,LS03,LSP-0038,35
07/12/2025,LS03,LSP-0039,161
07/12/2025,LS03,LSP-0040,115
07/12/2025,LS03,LSP-0041,0
07/12/2025,LS03,LSP-0042,112
07/12/2025,LS03,LSP-0043,46
07/12/2025,LS03,LSP-0044,37
07/12/2025,LS03,LSP-0045,81
07/12/2025,LS03,LSP-0046,40
07/12/2025,LS03,LSP-0047,99
07/12/2025,LS03,LSP-0048,88
07/12/2025,LS03,LSP-0049,65
07/12/2025,LS03,LSP-0050,40
07/12/2025,LS03,LSP-0051,0
07/12/2025,LS03,LSP-0052,145
07/12/2025,LS03,LSP-0053,46
07/12/2025,LS03,LSP-0054,68
07/12/2025,LS03,LSP-0055,42
07/12/2025,LS03,LSP-0056,8
07/12/2025,LS03,LSP-0057,106
07/12/2025,LS03,LSP-0058,5
07/12/2025,LS03,LSP-0059,105
07/12/2025,LS03,LSP-0060,53
07/12/2025,LS04,LSP-0001,18
07/12/2025,LS04,LSP-0002,51
07/12/2025,LS04,LSP-0003,70
07/12/2025,LS04,LSP-0004,98
07/12/2025,LS04,LSP-0005,92
07/12/2025,LS04,LSP-0006,13
07/12/2025,LS04,LSP-0007,19
07/12/2025,LS04,LSP-0008,120
07/12/2025,LS04,LSP-0009,1
07/12/2025,LS04,LSP-0010,25
07/12/2025,LS04,LSP-0011,46
07/12/2025,LS04,LSP-0012,164
07/12/2025,LS04,LSP-0013,65
07/12/2025,LS04,LSP-0014,69
07/12/2025,LS04,LSP-0015,120
07/12/2025,LS04,LSP-0016,50
07/12/2025,LS04,LSP-0017,23
07/12/2025,LS04,LSP-0018,23
07/12/2025,LS04,LSP-0019,78
07/12/2025,LS04,LSP-0020,47
07/12/2025,LS04,LSP-0021,104
07/12/2025,LS04,LSP-0022,94
07/12/2025,LS04,LSP-0023,28
07/12/2025,LS04,LSP-0024,60
07/12/2025,LS04,LSP-0025,85
07/12/2025,LS04,LSP-0026,13
07/12/2025,LS04,LSP-0027,38
07/12/2025,LS04,LSP-0028,40
07/12/2025,LS04,LSP-0029,89
07/12/2025,LS04,LSP-0030,92
07/12/2025,LS04,LSP-0031,45
07/12/2025,LS04,LSP-0032,118
07/12/2025,LS04,LSP-0033,37
07/12/2025,LS04,LSP-0034,66
07/12/2025,LS04,LSP-0035,116
07/12/2025,LS04,LSP-0036,68
07/12/2025,LS04,LSP-0037,51
07/12/2025,LS04,LSP-0038,37
07/12/2025,LS04,LSP-0039,33
07/12/2025,LS04,LSP-0040,31
07/12/2025,LS04,LSP-0041,22
07/12/2025,LS04,LSP-0042,18
07/12/2025,LS04,LSP-0043,38
07/12/2025,LS04,LSP-0044,134
07/12/2025,LS04,LSP-0045,94
07/12/2025,LS04,LSP-0046,63
07/12/2025,LS04,LSP-0047,116
07/12/2025,LS04,LSP-0048,6
07/12/2025,LS04,LSP-0049,58
07/12/2025,LS04,LSP-0050,16
07/12/2025,LS04,LSP-0051,102
07/12/2025,LS04,LSP-0052,56
07/12/2025,LS04,LSP-0053,94
07/12/2025,LS04,LSP-0054,60
07/12/2025,LS04,LSP-0055,64
07/12/2025,LS04,LSP-0056,75
07/12/2025,LS04,LSP-0057,35
07/12/2025,LS04,LSP-0058,40
07/12/2025,LS04,LSP-0059,44
07/12/2025,LS04,LSP-0060,110
14/12/2025,LS01,LSP-0001,72
14/12/2025,LS01,LSP-0002,49
